,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Pred,Proba,Decile
1072,0,164,1,1,3.86,1,219.1,88,89.6,7.58,14.3,0,0.00073081284,1
1073,0,44,1,0,0.32,1,143.2,77,42.2,8.49,7.6,0,0.00021010233,0
1074,0,177,1,0,0.0,2,232.8,106,55.0,8.76,12.5,0,0.017239522,7
1075,0,110,1,0,0.0,0,162.0,81,49.0,12.38,8.9,0,0.01043487,6
1076,0,53,1,1,1.76,1,25.9,119,39.6,10.33,6.5,0,0.0006596061,1
1077,1,108,1,0,0.0,4,154.2,123,36.0,5.62,15.4,1,0.9973067,9
1078,1,80,1,0,0.0,0,322.3,113,74.0,11.1,6.7,1,0.9996451,9
1079,0,158,1,0,0.0,1,209.9,112,55.0,11.07,8.2,0,0.0018986335,3
1080,0,114,1,0,0.0,0,191.5,88,48.0,8.76,0.0,0,0.0004171511,0
1081,0,64,1,1,2.03,1,291.1,150,89.3,11.34,7.5,0,0.03609022,7
1082,0,88,1,0,0.0,3,215.6,115,56.0,10.81,11.8,0,0.0015870074,3
1083,0,82,0,0,0.0,3,208.8,101,54.0,10.69,12.4,0,0.031773604,7
1084,0,111,1,0,0.0,3,255.9,97,61.0,10.21,12.3,0,0.019523373,7
1085,0,60,1,0,0.0,2,252.7,97,62.0,11.06,12.4,0,0.058572106,8
1086,0,113,1,0,0.0,3,132.1,72,44.0,12.38,6.9,0,0.00853377,6
1087,0,109,1,0,0.0,1,217.0,115,55.0,10.35,8.2,0,0.0020433248,3
1088,0,105,1,1,3.48,0,101.9,79,71.8,11.16,12.9,0,0.0058990913,5
1089,0,85,1,0,0.0,2,211.5,100,52.0,9.23,13.3,0,0.0053592427,5
1090,0,131,1,0,0.46,0,153.4,86,47.6,9.93,10.4,0,0.0032736373,4
1091,0,59,1,0,0.27,2,166.3,95,51.7,11.97,10.0,0,0.00059573544,1
1092,0,148,1,0,0.45,1,185.2,87,50.5,8.52,9.5,0,0.00082156743,2
1093,0,210,1,0,0.28,2,104.6,121,33.8,7.48,6.5,0,0.0007821375,1
1094,0,115,1,0,0.0,0,245.2,105,56.0,7.95,7.2,0,0.035212044,7
1095,0,106,1,0,0.0,1,274.4,120,64.0,9.93,6.0,1,0.9591896,9
1096,0,93,1,0,0.0,1,98.4,78,38.0,12.48,14.2,0,0.013998433,7
1097,0,57,1,1,3.51,1,279.9,121,102.1,11.16,13.0,0,0.0033818106,4
1098,0,98,1,0,0.41,1,187.2,127,53.1,9.78,5.1,0,0.002438023,4
1099,0,157,1,0,0.0,3,276.2,95,62.0,8.29,2.2,0,0.4696697,8
1100,0,116,1,1,2.24,1,200.4,104,80.4,13.64,8.3,0,0.014858037,7
1101,0,30,1,0,0.0,2,162.3,96,49.0,12.2,9.1,0,0.00044282063,1
1102,1,111,1,0,0.0,4,176.9,128,39.0,5.14,10.5,1,0.9954418,9
1103,0,52,1,0,0.0,0,165.5,78,46.0,10.28,12.2,0,0.002296867,3
1104,0,72,1,0,0.0,4,217.8,93,54.0,9.49,10.4,0,0.018524254,7
1105,1,135,1,1,3.48,2,201.4,100,90.8,12.33,12.9,0,0.00056611304,1
1106,0,86,1,0,0.42,3,190.5,115,52.2,8.98,10.1,0,0.0028813672,4
1107,0,98,1,1,3.46,3,179.9,97,81.6,9.46,12.8,0,0.0029678715,4
1108,0,151,1,0,0.0,3,235.9,104,47.0,4.03,5.8,0,0.011017924,6
1109,0,118,1,0,0.0,0,140.4,112,40.0,9.36,7.9,0,0.00040757,0
1110,0,117,1,0,0.41,2,144.6,115,51.1,12.94,7.4,0,0.0015036216,3
1111,0,55,1,0,0.23,0,189.0,100,45.3,5.93,17.1,0,0.00032182445,0
1112,0,82,1,0,0.0,0,101.0,93,31.0,7.78,13.3,0,0.00029816732,0
1113,0,152,1,0,0.0,1,206.3,98,60.0,14.64,10.6,0,0.020894978,7
1114,0,108,1,1,2.94,1,165.1,85,80.4,13.35,10.9,0,0.02543674,7
1115,1,98,1,0,0.0,1,165.0,129,46.0,10.13,12.5,0,0.008380525,6
1116,0,130,1,0,0.0,3,155.9,95,49.0,12.81,11.7,0,0.0032004048,4
1117,0,136,0,0,0.0,1,199.2,122,53.0,10.74,11.8,0,0.01461738,7
1118,0,47,1,0,0.0,3,155.3,116,43.0,9.41,12.3,0,0.000810738,2
1119,0,189,1,0,0.0,3,208.3,106,56.0,11.84,11.3,0,0.0099442415,6
1120,0,107,1,0,0.0,1,157.1,79,41.0,8.13,12.1,0,0.0013227956,2
1121,1,91,1,0,0.0,5,154.4,165,41.0,8.42,11.7,1,0.99710697,9
1122,1,159,1,0,0.0,1,189.1,105,54.0,12.31,10.4,1,0.80307055,8
1123,0,11,1,1,2.7,2,131.5,98,69.0,11.51,10.0,0,0.0004442571,1
1124,0,167,1,0,0.0,1,166.4,85,49.0,12.16,9.9,0,0.007405376,6
1125,0,111,1,0,0.26,2,142.3,75,37.6,6.14,12.8,0,0.0002725345,0
1126,0,99,1,1,1.97,2,87.7,103,53.7,11.15,7.3,0,0.0019192109,3
1127,0,159,1,1,4.56,0,184.1,78,93.6,9.73,16.9,0,0.0037835664,4
1128,0,114,0,1,3.32,2,174.5,104,82.2,11.21,12.3,0,0.07312312,8
1129,0,71,1,0,0.0,2,103.3,103,30.0,6.93,9.0,0,0.008746451,6
1130,0,122,1,0,0.0,1,35.1,62,22.0,9.04,12.7,0,0.0028814247,4
1131,0,100,1,1,3.51,1,246.6,94,89.1,7.07,13.0,0,0.00013203027,0
1132,0,83,1,1,3.19,1,78.5,109,63.9,10.53,11.8,0,0.0032391702,4
1133,1,64,1,0,0.0,5,148.1,73,40.0,8.25,12.3,1,0.9947126,9
1134,0,105,1,0,0.0,1,206.2,84,57.0,12.82,9.0,0,0.03223064,7
1135,0,144,1,1,3.29,2,251.6,87,92.9,9.88,12.2,0,0.000306145,0
1136,1,106,0,1,3.89,1,270.3,111,103.9,10.76,14.4,1,0.9876687,9
1137,0,19,1,1,3.05,1,156.6,97,76.5,11.21,11.3,0,0.00020708228,0
1138,0,46,1,0,0.42,1,139.4,81,47.2,11.19,13.6,0,0.00017388718,0
1139,0,127,1,0,0.0,2,220.2,108,54.0,9.42,11.7,0,0.0044142017,5
1140,0,9,1,1,2.73,1,214.1,108,78.3,8.46,10.1,0,0.0007779711,1
1141,0,157,1,0,0.0,1,196.0,74,52.0,10.67,7.9,0,0.00032620403,0
1142,1,105,1,0,0.0,6,106.4,71,39.0,12.01,5.3,1,0.9736642,9
1143,0,105,1,1,2.7,0,179.4,113,81.0,13.77,10.0,0,0.01218261,6
1144,0,155,1,0,0.39,2,216.7,30,53.9,7.22,10.8,0,0.0011659265,2
1145,0,31,1,0,0.0,0,177.3,129,44.0,7.64,5.1,0,0.0001905579,0
1146,0,161,1,0,0.0,1,151.6,117,45.0,10.97,4.0,0,0.00087569084,2
1147,0,95,1,1,2.86,0,262.2,123,87.6,8.26,10.6,0,0.00016157076,0
1148,0,122,1,0,0.0,3,173.6,110,38.0,4.59,9.7,0,0.0015014517,3
1149,0,37,0,0,0.0,2,106.6,76,31.0,7.37,9.6,0,0.04568117,8
1150,1,132,1,0,0.0,5,193.3,106,44.0,6.42,11.6,1,0.7865695,8
1151,0,119,1,1,3.05,0,217.2,94,79.5,6.94,11.3,0,0.00061503734,1
1152,0,16,1,0,0.0,1,209.5,89,51.0,8.64,8.8,0,0.00024389818,0
1153,0,99,1,0,0.0,1,95.4,105,34.0,10.36,5.6,0,0.010760142,6
1154,0,76,1,1,2.19,1,214.6,110,75.9,10.26,8.1,0,0.017134458,7
1155,1,167,1,0,0.0,4,131.6,120,41.0,10.57,11.1,1,0.9977666,9
1156,0,129,1,0,0.0,1,168.4,117,48.0,10.86,11.8,0,0.0052180733,5
1157,0,116,1,0,0.2,1,146.4,123,42.0,8.83,7.8,0,0.00019657079,0
1158,0,60,0,0,0.0,1,183.0,110,49.0,10.34,11.1,0,0.04850376,8
1159,0,128,1,0,0.0,0,103.3,122,39.0,12.3,6.4,0,0.0026872708,4
1160,0,47,1,1,2.86,0,112.2,70,61.6,7.74,10.6,0,0.004947181,5
1161,0,40,0,0,0.0,3,170.7,55,45.0,8.96,8.2,0,0.039946117,8
1162,0,173,1,0,0.0,0,172.5,78,42.0,7.13,10.9,0,0.0021947548,3
1163,0,157,1,1,1.92,1,194.3,107,73.2,12.16,7.1,0,0.0021809267,3
1164,0,66,1,1,3.24,2,187.8,117,75.4,6.49,12.0,0,0.0011465291,2
1165,0,50,0,1,2.16,0,307.1,94,98.6,14.47,8.0,1,0.6968293,8
1166,0,72,1,0,0.42,3,118.2,106,39.2,8.36,12.2,0,0.00029624958,0
1167,0,130,1,0,0.0,1,154.0,95,44.0,10.3,12.9,0,0.001964022,3
1168,0,143,1,0,0.2,1,155.5,101,47.0,10.67,7.6,0,0.0006095097,1
1169,0,89,0,0,0.0,1,125.6,108,40.0,10.65,5.4,0,0.047480244,8
1170,0,108,1,0,0.0,0,199.3,104,53.0,11.21,15.2,0,0.0021899776,3
1171,0,32,1,0,0.0,1,157.9,88,43.0,9.04,12.8,0,0.0011734437,2
1172,0,166,1,0,0.0,2,203.4,81,49.0,8.39,9.2,0,0.0036955085,4
1173,0,109,1,0,0.0,1,222.2,113,57.0,10.93,10.9,0,0.008831701,6
1174,0,72,1,1,1.57,1,92.8,98,54.7,13.56,5.8,0,0.0042703063,5
1175,0,134,1,1,2.32,0,216.8,78,69.2,5.11,8.6,0,0.005030633,5
1176,0,13,1,0,0.0,4,193.2,89,50.0,9.72,9.7,0,0.0007797791,1
1177,0,90,1,0,0.0,3,113.2,108,36.0,9.47,14.1,0,0.03057381,7
1178,0,111,1,1,3.02,3,166.2,54,79.2,11.94,11.2,0,0.014721405,7
1179,0,101,1,1,1.97,1,262.2,101,77.7,7.85,7.3,0,0.010391098,6
1180,0,72,1,0,0.0,0,207.8,92,52.0,9.79,13.1,0,0.0016712634,3
1181,0,67,1,1,2.03,1,245.4,89,75.3,7.41,7.5,0,0.0020607577,3
1182,1,172,1,0,0.0,3,287.1,108,64.0,8.92,14.4,1,0.9596789,9
1183,0,154,1,1,2.43,2,192.3,82,71.3,8.27,9.0,0,0.0011551814,2
1184,0,69,1,0,0.29,2,194.2,122,56.9,12.11,9.7,0,0.0021068149,3
1185,0,123,1,0,0.15,3,211.0,92,56.5,10.85,9.8,0,0.0023089238,4
1186,0,130,1,1,2.35,0,141.9,92,67.5,11.45,8.7,0,0.0005610553,1
1187,0,142,1,1,1.59,2,220.5,94,73.9,11.98,5.9,0,0.0023747673,4
1188,0,29,1,0,0.0,1,157.4,122,40.0,7.25,9.3,0,0.0005796968,1
1189,0,87,1,1,3.02,0,143.5,106,74.2,11.18,11.2,0,8.847039e-05,0
1190,0,149,1,0,0.0,0,156.0,56,32.0,2.8,8.9,0,0.0023050134,4
1191,0,146,0,0,0.0,2,160.1,63,45.0,10.42,9.2,0,0.03556433,7
1192,1,88,0,0,0.0,4,235.1,98,62.0,12.59,7.2,1,0.5344083,8
1193,1,119,0,1,2.35,5,160.0,95,69.5,10.48,8.7,1,0.76478803,8
1194,0,48,1,0,0.0,1,188.4,63,47.0,8.3,13.2,0,0.004857814,5
1195,0,135,1,0,0.0,1,194.8,97,54.0,11.77,11.0,0,0.008352173,6
1196,0,100,1,0,0.0,1,247.8,117,54.0,6.5,6.9,0,0.00601561,5
1197,0,98,1,0,0.0,4,221.2,80,56.0,10.68,11.9,0,0.003121109,4
1198,0,75,1,1,3.62,2,118.5,86,75.2,10.7,13.4,0,0.0080294795,6
1199,0,180,1,1,2.05,1,231.8,78,80.5,11.65,7.6,0,0.0005757814,1
1200,0,100,1,1,3.13,1,215.9,90,90.3,12.9,11.6,0,0.011281003,6
1201,0,119,1,1,2.16,2,217.1,92,77.6,11.04,8.0,0,0.0018517078,3
1202,0,86,1,0,0.0,0,83.5,96,33.0,11.06,12.6,0,0.00053501915,1
1203,0,155,1,1,1.38,1,183.3,106,62.8,10.26,5.1,0,0.008780669,6
1204,1,78,0,0,0.0,1,236.8,141,63.0,13.27,9.5,1,0.9829759,9
1205,0,153,1,0,0.0,1,193.8,90,50.0,9.77,8.5,0,0.00034833633,0
1206,0,92,1,1,2.62,0,134.0,112,67.2,10.3,9.7,0,0.0024985252,4
1207,0,13,1,1,3.05,2,176.6,65,75.5,8.64,11.3,0,0.0067368387,6
1208,0,154,1,0,0.0,3,191.4,93,50.0,10.27,10.2,0,0.0055406136,5
1209,0,144,0,1,3.46,0,174.8,127,83.6,10.98,12.8,0,0.025106544,7
1210,0,48,1,0,0.2,1,275.2,67,65.0,9.01,7.9,0,0.007469515,6
1211,0,94,1,0,0.0,1,174.0,85,51.0,12.06,7.9,0,0.019415267,7
1212,0,139,1,0,0.0,1,165.0,132,50.0,12.49,12.6,0,0.053211864,8
1213,0,126,1,0,0.0,1,228.7,102,54.0,8.44,11.8,0,0.01985039,7
1214,0,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5,0,0.012145808,6
1215,0,139,1,0,0.0,1,221.3,140,52.0,7.89,11.3,0,0.0033549455,4
1216,0,95,1,0,0.0,3,141.1,84,42.0,10.57,5.9,0,0.009357314,6
1217,0,80,1,1,2.89,4,166.4,92,77.9,11.92,10.7,0,0.029250447,7
1218,0,131,1,1,2.05,3,249.6,87,82.5,11.36,7.6,0,0.0019759857,3
1219,0,36,1,0,0.0,1,178.6,83,49.0,10.66,10.9,0,0.0061347885,5
1220,0,180,1,0,0.0,2,139.0,96,43.0,11.25,15.7,0,0.005502702,5
1221,0,25,1,0,0.0,2,134.3,98,41.0,10.12,12.6,0,7.063637e-05,0
1222,0,113,1,0,0.0,3,215.9,93,58.0,12.01,4.9,0,0.004016219,5
1223,0,88,1,1,3.08,1,181.6,91,79.8,10.66,11.4,0,0.0017489842,3
1224,0,120,1,0,0.0,1,178.4,97,45.0,8.42,9.3,0,0.02039392,7
1225,0,74,1,0,0.0,1,106.4,84,31.0,7.01,11.4,0,0.0047028963,5
1226,0,109,1,0,0.0,2,170.7,101,50.0,12.01,11.4,0,0.011786704,6
1227,0,162,1,1,3.32,0,184.5,139,80.2,9.16,12.3,0,0.0029544763,4
1228,0,124,1,1,2.4,1,161.2,109,69.0,10.21,8.9,0,0.0007482465,1
1229,0,177,1,0,0.27,2,84.9,77,39.7,12.88,7.5,0,0.0010885778,2
1230,0,91,1,0,0.0,1,217.9,71,57.0,11.51,10.6,0,0.005583771,5
1231,1,105,1,0,0.0,0,270.9,98,66.0,11.31,8.8,1,0.99698216,9
1232,1,24,1,0,0.23,0,243.0,91,59.3,9.2,15.3,0,0.012456726,6
1233,0,48,1,0,0.0,0,128.2,71,26.0,2.41,8.9,0,0.01102034,6
1234,0,86,1,0,0.0,2,126.3,115,36.0,8.44,9.8,0,0.001604345,3
1235,0,163,1,0,0.35,4,178.7,56,52.5,10.79,10.6,0,0.024526099,7
1236,0,91,1,0,0.3,0,159.0,109,52.0,12.76,10.1,0,0.011003981,6
1237,0,56,1,0,0.0,3,150.9,79,40.0,8.09,11.7,0,6.088889e-05,0
1238,0,147,0,1,2.19,3,219.9,118,77.9,10.43,8.1,0,0.0014027021,2
1239,0,64,1,0,0.43,2,168.0,116,49.3,9.62,10.1,0,0.0010136729,2
1240,1,108,1,1,2.59,4,162.1,83,68.9,8.59,9.6,0,0.4311867,8
1241,0,159,1,0,0.29,5,198.8,107,53.9,9.78,16.5,0,0.0022940387,3
1242,0,136,0,0,0.0,3,256.8,90,64.0,11.51,9.1,0,0.45939198,8
1243,0,116,1,1,2.97,1,182.8,122,79.7,10.64,11.0,0,0.0003348342,0
1244,0,45,1,1,2.08,1,196.8,92,76.8,12.71,7.7,0,0.0006094801,1
1245,0,122,1,0,0.23,2,140.1,120,46.3,11.57,11.2,0,0.028269826,7
1246,0,138,1,0,0.0,5,194.3,83,50.0,9.5,9.0,0,0.0023408583,4
1247,0,132,1,0,0.0,1,117.6,66,39.0,10.7,8.8,0,0.0014752082,3
1248,0,101,0,0,0.38,0,193.7,108,52.8,9.33,11.6,0,0.017509319,7
1249,0,58,1,0,0.29,2,243.1,105,63.9,11.57,7.8,0,0.015306304,7
1250,0,81,1,0,0.0,1,145.4,132,36.0,6.47,5.2,0,0.0066640433,6
1251,0,87,1,0,0.0,3,169.1,105,44.0,8.5,9.9,0,0.0031507968,4
1252,0,116,1,0,0.0,2,229.3,93,55.0,9.23,8.8,0,0.0030612054,4
1253,0,85,0,0,0.38,4,197.2,97,55.8,10.59,8.3,0,0.0039155786,5
1254,1,62,1,1,3.0,2,186.4,84,79.0,10.05,11.1,1,0.8382008,8
1255,0,90,1,0,0.0,0,76.1,121,38.0,14.52,10.8,0,0.0017964749,3
1256,0,98,1,0,0.0,2,162.8,65,44.0,9.25,6.0,0,0.0011386866,2
1257,0,73,1,0,0.0,1,182.3,115,48.0,9.96,18.0,0,0.005787455,5
1258,0,107,0,0,0.0,2,194.4,83,55.0,12.39,11.2,0,0.058387958,8
1259,0,55,1,1,3.38,2,189.3,95,76.8,5.93,12.5,0,0.00014418547,0
1260,0,76,1,1,2.57,3,160.1,107,67.7,8.44,9.5,0,0.00095301634,2
1261,0,30,1,0,0.0,3,145.0,76,46.0,12.04,7.1,0,0.00031619205,0
1262,0,157,1,0,0.0,4,220.7,105,48.0,5.97,11.5,1,0.51962173,8
1263,1,40,1,1,2.03,1,224.7,69,70.3,6.73,7.5,1,0.9081776,8
1264,0,72,1,0,0.28,1,147.0,79,41.8,8.12,10.5,0,0.00019796852,0
1265,0,95,1,1,2.73,1,260.8,130,90.3,10.67,10.1,0,0.0015536782,3
1266,0,42,1,0,0.0,0,155.4,127,41.0,8.21,9.0,0,0.00041922127,0
1267,0,86,1,0,0.34,1,166.2,112,53.4,12.77,5.4,0,0.002715569,4
1268,0,131,1,0,0.33,0,211.8,115,62.3,13.03,10.8,0,0.35374218,8
1269,1,55,1,1,2.97,4,130.5,114,69.7,10.42,11.0,1,0.98905396,9
1270,0,74,1,0,0.0,0,162.7,102,53.0,14.6,8.7,0,0.015415843,7
1271,0,81,0,1,2.13,1,237.1,76,84.3,13.21,7.9,0,0.31057334,8
1272,0,81,1,0,0.0,4,166.2,102,47.0,10.88,13.2,0,0.017397929,7
1273,1,28,1,0,0.0,6,121.7,48,32.0,6.29,8.3,1,0.9994129,9
1274,0,111,1,0,0.0,0,176.4,62,48.0,10.05,11.2,0,0.003417172,4
1275,0,3,1,1,3.08,2,67.4,116,63.8,12.2,11.4,0,0.0015144367,3
1276,1,51,1,0,0.0,1,229.7,129,68.0,16.8,9.6,1,0.88653934,8
1277,0,68,1,1,3.97,1,176.0,118,93.7,13.9,14.7,0,0.008967952,6
1278,1,163,1,0,0.35,0,247.7,77,69.5,13.48,9.6,1,0.9437907,9
1279,0,87,1,0,0.36,2,115.4,90,45.6,13.13,13.1,0,0.0002944323,0
1280,1,58,1,0,0.0,0,112.2,95,37.0,10.48,13.9,0,0.02223742,7
1281,0,109,1,0,0.27,0,162.6,138,43.7,7.7,11.5,0,0.0011205219,2
1282,0,111,1,0,0.0,4,229.4,107,58.0,10.71,10.4,0,0.00310022,4
1283,0,144,1,0,0.0,2,139.6,96,35.0,6.21,15.0,0,0.0006012004,1
1284,1,135,1,0,0.0,5,263.8,66,67.0,12.57,8.4,1,0.996421,9
1285,0,109,1,1,2.43,4,217.5,123,81.3,11.69,9.0,0,0.00095999567,2
1286,0,107,1,1,2.03,1,114.3,132,57.3,9.99,7.5,0,0.00066804176,1
1287,0,149,1,0,0.0,2,196.3,108,45.0,6.84,7.7,0,0.0017268839,3
1288,0,56,1,0,0.3,1,253.2,95,63.0,9.4,4.4,0,0.0022612691,3
1289,0,129,1,0,0.37,0,98.0,99,41.7,12.04,10.5,0,0.0033937339,4
1290,0,92,1,0,0.0,0,249.4,118,61.0,10.58,9.1,0,0.080764316,8
1291,0,67,1,1,3.92,1,129.6,107,81.2,11.65,14.5,0,0.0012187423,2
1292,0,120,1,0,0.0,0,221.3,106,61.0,13.38,9.3,1,0.5100057,8
1293,0,166,1,0,0.39,1,220.7,106,56.9,8.89,12.4,0,0.009172829,6
1294,0,66,1,0,0.24,1,87.6,76,40.4,13.1,9.2,0,0.004716258,5
1295,0,76,1,0,0.0,0,203.6,61,49.0,8.09,8.4,0,0.0011711685,2
1296,0,79,1,0,0.0,2,213.6,110,57.0,11.75,8.8,0,0.0008243191,2
1297,0,98,1,1,3.48,2,181.6,112,84.8,11.04,12.9,0,0.001711023,3
1298,0,141,1,1,2.11,1,215.4,123,86.1,16.44,7.8,0,0.044333767,8
1299,1,49,1,0,0.0,2,266.3,90,63.0,10.39,14.0,1,0.6760303,8
1300,0,46,1,0,0.21,3,199.2,111,51.1,8.76,10.2,0,0.0006596209,1
1301,0,137,1,0,0.13,3,115.0,130,33.3,6.89,7.3,0,0.0154656,7
1302,1,171,1,0,0.0,1,270.5,69,66.0,11.5,9.6,1,0.98059916,9
1303,0,10,1,0,0.42,1,222.2,127,55.2,7.66,12.9,0,9.52729e-05,0
1304,0,88,1,0,0.0,3,61.9,78,33.0,13.13,8.8,0,0.0075990167,6
1305,0,89,1,0,0.0,2,141.1,92,46.0,12.46,10.8,0,0.013475532,6
1306,1,82,1,0,0.0,3,189.2,81,48.0,9.22,10.6,1,0.7819742,8
1307,0,139,1,0,0.0,3,196.0,135,50.0,9.3,9.8,0,0.0020929428,3
1308,0,87,1,0,0.0,0,171.6,119,47.0,10.25,13.8,0,0.0039233156,5
1309,0,137,0,0,0.34,2,174.0,123,47.4,8.07,11.4,0,0.035711344,7
1310,1,45,1,0,0.0,1,78.6,106,30.0,9.37,7.4,0,0.0002981679,0
1311,0,90,1,0,0.0,1,200.9,92,49.0,8.22,8.9,0,0.0027574545,4
1312,0,103,1,0,0.0,1,141.3,123,46.0,12.68,6.4,0,0.001509282,3
1313,0,100,1,0,0.21,2,235.8,130,58.1,8.8,7.3,0,0.0014904268,3
1314,0,110,1,0,0.0,3,185.1,100,46.0,8.26,6.3,0,0.0018038369,3
1315,0,124,1,0,0.0,2,254.3,113,50.0,3.95,11.8,0,0.00084783434,2
1316,0,10,1,0,0.0,2,183.0,103,50.0,10.74,8.7,0,0.00031911477,0
1317,0,89,1,1,2.03,2,163.5,80,72.3,13.74,7.5,0,0.043376263,8
1318,0,121,1,0,0.32,2,207.9,98,57.2,10.53,7.7,0,0.0018044431,3
1319,0,101,1,0,0.0,3,248.6,102,58.0,8.75,6.1,0,0.004570635,5
1320,0,103,1,1,3.92,2,185.4,105,88.2,9.88,14.5,0,0.0019062862,3
1321,0,51,1,0,0.0,1,197.8,60,53.0,11.05,8.9,0,0.0025143297,4
1322,1,2,0,0,0.27,2,132.1,42,37.7,6.95,9.1,1,0.9613618,9
1323,0,111,1,0,0.0,0,197.1,117,53.0,11.39,9.3,0,0.0048945406,5
1324,0,118,1,0,0.0,2,154.6,112,42.0,9.21,12.6,0,0.0008735649,2
1325,1,17,1,1,2.7,6,153.1,115,69.0,9.3,10.0,1,0.9537438,9
1326,0,130,1,0,0.0,2,211.2,119,56.0,11.56,6.3,0,0.0020757786,3
1327,1,193,1,0,0.29,2,96.8,92,31.9,7.13,10.9,0,0.0017320275,3
1328,0,114,1,0,0.4,1,172.0,145,57.0,13.82,10.1,0,0.03630353,7
1329,0,137,1,0,0.29,2,141.1,91,39.9,7.36,8.0,0,0.0005383778,1
1330,0,185,1,1,3.73,2,151.1,121,84.3,12.24,13.8,0,0.006130952,5
1331,0,101,1,0,0.0,3,209.6,107,56.0,11.44,7.6,0,0.002785173,4
1332,0,95,1,1,2.84,3,247.0,109,81.4,6.28,10.5,0,0.0010812022,2
1333,0,7,1,1,2.92,1,221.4,114,81.2,8.29,10.8,0,0.00023076664,0
1334,1,126,1,0,0.0,1,321.3,99,69.0,8.4,8.0,1,0.99827397,9
1335,0,71,1,0,0.0,0,243.7,124,47.0,3.0,11.3,0,0.012271097,6
1336,0,124,1,0,0.0,3,251.5,85,61.0,10.71,11.1,0,0.032400075,7
1337,1,97,0,0,0.38,0,236.9,107,57.8,7.88,7.3,1,0.94761103,9
1338,0,28,1,0,0.0,2,159.7,79,46.0,10.84,9.3,0,0.0021280858,3
1339,1,90,0,0,0.0,4,148.2,96,44.0,11.02,9.2,1,0.9868679,9
1340,0,190,1,0,0.0,1,150.9,86,49.0,13.43,14.7,0,0.002635088,4
1341,0,31,1,1,3.11,1,210.5,101,89.1,12.53,11.5,0,0.0008622544,2
1342,0,52,1,1,1.11,2,170.9,71,58.1,10.07,4.1,0,0.00036166262,0
1343,0,73,1,0,0.0,0,254.7,80,51.0,4.51,10.6,0,0.047093228,8
1344,1,111,1,0,0.0,0,284.4,89,62.0,7.85,8.4,1,0.9207881,8
1345,1,98,1,0,0.0,4,0.0,0,14.0,7.98,6.8,1,0.9960108,9
1346,1,106,0,0,0.0,1,133.7,45,39.0,9.39,10.7,1,0.919573,8
1347,0,111,1,0,0.0,0,224.9,117,55.0,9.6,10.3,0,0.06785606,8
1348,0,59,1,0,0.26,1,151.8,98,46.6,10.5,11.9,0,0.0003066296,0
1349,0,71,1,1,1.51,2,141.4,107,53.1,8.15,5.6,0,0.00047214507,1
1350,1,55,1,0,0.4,0,285.7,124,73.0,11.55,14.8,1,0.9921538,9
1351,0,13,1,0,0.0,1,58.4,121,33.0,13.11,11.9,0,0.00026392363,0
1352,0,136,1,1,3.54,0,90.4,105,68.4,10.07,13.1,0,0.0011244521,2
1353,0,123,1,0,0.24,0,114.4,91,40.4,10.83,11.0,0,0.0021548716,3
1354,0,105,1,0,0.26,2,147.7,103,47.6,11.14,12.8,0,0.00049002335,1
1355,0,50,1,1,3.67,3,302.7,93,108.7,12.03,13.6,0,0.007215955,6
1356,0,118,1,0,0.0,1,136.1,120,41.0,10.21,11.3,0,0.0014801113,3
1357,0,97,1,0,0.0,3,169.7,84,43.0,8.3,12.8,0,0.0011247087,2
1358,0,51,1,0,0.0,0,227.2,89,56.0,9.72,14.9,0,0.018500403,7
1359,1,73,1,0,0.0,1,217.8,91,56.0,11.03,10.3,1,0.7676753,8
1360,0,35,1,0,0.32,2,124.2,102,35.2,6.2,13.1,0,3.3322445e-05,0
1361,0,64,1,0,0.0,1,206.2,76,55.0,11.62,13.6,0,0.0007708252,1
1362,0,63,1,0,0.0,3,132.9,122,29.0,3.35,9.9,0,0.0010372713,2
1363,0,117,1,1,2.08,3,104.9,115,59.8,11.88,7.7,0,0.0029473142,4
1364,1,115,1,0,0.0,1,245.0,97,63.0,12.54,13.7,1,0.96499044,9
1365,0,162,1,0,0.0,1,184.5,118,51.0,11.2,11.6,0,0.0039948802,5
1366,0,89,1,0,0.0,3,89.5,66,31.0,8.97,12.3,0,0.012621467,6
1367,0,94,0,0,0.28,1,235.6,131,59.8,9.74,8.6,0,0.004272336,5
1368,0,129,1,0,0.0,4,186.0,127,54.0,13.12,11.5,0,0.0017493122,3
1369,0,86,1,0,0.0,1,223.9,75,52.0,7.79,7.3,0,0.005515467,5
1370,0,96,1,0,0.0,1,179.5,125,45.0,8.12,6.6,0,0.00091555534,2
1371,0,190,1,0,0.0,1,169.4,102,51.0,12.68,8.9,0,0.05512333,8
1372,0,80,1,0,0.0,1,118.1,90,33.0,7.22,8.2,0,0.0020786005,3
1373,1,108,1,0,0.0,4,112.0,105,36.0,9.69,4.1,1,0.9936784,9
1374,0,97,1,1,2.3,0,168.4,129,71.0,11.3,8.5,0,0.022526246,7
1375,0,84,1,1,3.05,0,214.3,112,83.5,9.41,11.3,0,0.00053782796,1
1376,1,65,1,0,0.0,4,245.7,139,63.0,12.1,4.2,1,0.92629284,9
